word,0,1,cluster
furthermore,-21.25723,-11.34616,12
real,-54.107143,11.194724,27
include,-93.89397,9.645749,8
key,-48.148518,-58.241604,42
evaluate,-85.79457,9.843465,8
purposive,-22.25656,68.41949,7
statistical,-20.999823,77.44819,21
stability,-69.93089,15.701623,57
examine,-84.65847,9.952575,8
feed,43.56989,-55.979393,170
requirement,-77.929306,-14.840734,119
hour,30.718176,59.689854,33
challenge,-69.761444,-30.025572,92
calculation,-26.36999,-28.258389,48
cultural,-29.255333,54.04028,88
vehicle,-35.415874,-61.711124,3
marketing,-26.800398,28.352114,61
gain,-7.9281964,4.8512945,76
module,-17.953337,-60.904026,151
limited,-69.121056,-24.36682,92
single,-14.507217,-46.797165,63
filter,-15.922691,-40.066914,63
reference,-64.11965,7.0460176,65
circuit,-18.790552,-48.52527,151
strength,-63.122715,21.819868,11
mechanism,-46.05514,12.126184,140
educational,-64.238335,53.488617,85
take,-96.388824,16.1717,1
stress,-46.828506,-15.192605,100
documentation,-41.30234,66.7794,0
parent,-64.73668,49.40324,59
shown,-84.14661,2.4787688,8
reliability,-72.731026,16.2559,57
access,-71.953384,-24.28157,92
framework,-27.935953,-58.92665,3
elementary,-7.436434,72.7895,30
included,-93.839066,9.807655,8
necessary,-79.23125,-15.622948,119
hypothesis,-26.708275,77.812035,21
place,-50.230648,-27.973202,17
much,-60.197147,-21.172953,105
long,-51.408134,-39.54735,159
storage,-18.396177,17.77375,160
organic,37.00342,44.496605,47
goal,-84.78951,-13.341096,119
care,-61.217865,49.626236,59
task,-66.13282,-35.053986,152
suitable,-68.37534,-14.864391,111
grid,-12.218487,-56.654785,79
procedure,-47.608715,17.680298,140
wireless,-25.95587,-52.992546,151
understand,-52.18726,54.1653,2
supply,-28.677225,20.255978,104
dimension,-23.168318,-24.207968,9
specific,-59.729385,-0.5397371,80
vector,-22.242447,-30.966919,48
appropriate,-68.357155,-14.178293,111
target,-72.83771,-3.9108295,23
meaning,-34.057472,41.36629,77
mathematical,-47.525543,58.16348,2
protocol,-22.387953,-60.877975,151
relation,-94.53739,3.4079444,19
book,-47.27129,63.240242,36
female,37.670376,8.62279,83
hybrid,-30.618664,-37.691547,93
consisted,-93.743866,10.043544,8
classroom,-52.00088,62.030964,2
channel,-22.355597,-42.880814,63
advantage,-71.546844,-26.642988,92
existence,-42.333214,29.915407,46
identification,-39.68803,11.060803,101
central,58.544468,-67.82468,15
major,-60.199566,-16.729567,105
followed,-48.58022,1.31475,109
influenced,-95.437195,-1.0622617,19
working,-57.464024,20.400118,27
electrical,-10.127212,27.754864,107
extraction,-2.4597654,45.91652,84
play,-13.776672,-12.952842,12
equation,-25.395433,-33.351154,48
wind,-9.053731,-24.984379,37
density,-15.012217,43.578857,90
studied,-85.960884,8.3782015,8
game,-0.08468912,-7.354433,164
bacteria,42.198795,-43.03663,162
pressure,-5.7640057,33.068016,141
hand,-44.139496,-10.647879,115
regional,-22.875715,55.70531,88
fertilizer,51.3116,-53.441067,121
video,-45.007847,63.175797,36
report,-60.492615,12.544313,27
mathematics,-47.71347,58.187695,2
computer,-24.02331,-53.64011,151
previous,-50.757305,-22.700188,100
fault,-23.864029,-46.561466,93
whether,-83.27526,-13.537394,119
thing,-51.88123,-29.88644,17
validity,-75.97877,19.737669,57
available,-70.74318,-24.163517,92
mode,-18.714373,-54.67847,151
toward,-75.10472,34.590984,149
discussion,-53.646263,38.86991,49
regarding,-57.549343,-4.44288,80
mother,-22.911753,59.208603,88
noise,-30.021702,-31.011179,48
banking,-58.308334,29.329447,11
providing,-85.7772,-3.4203234,19
investigate,-84.74243,9.483251,8
presence,-45.806,-24.856724,81
cluster,-41.710968,-62.531647,42
provided,-85.70265,-3.2618861,19
islam,56.567284,50.087166,40
randomized,-19.03198,68.24549,7
course,-54.58742,61.88483,2
west,58.689827,-68.07096,15
recognition,-60.958885,-7.0088234,80
exchange,-19.50885,15.630813,160
perspective,-41.389797,43.92695,77
layer,-16.777987,-35.786694,63
internal,-71.355644,55.55652,24
tax,-59.049026,24.514658,11
medical,-3.4985707,62.966064,68
called,-68.49241,-39.675755,152
common,-54.37003,-27.995062,17
significance,-87.124405,39.072815,149
affected,-95.072784,-0.8434078,19
basis,-54.201702,29.134924,49
